Entity,Code,Year,Annual CO2 emissions,Population,GDP per capita,Annual nitrous oxide emissions,Annual methane emissions,Annual greenhouse gas emissions,Per Capita CO2,GDP,Carbon emission intensity of economies,CO2 Global Share,Nitrous oxide per population,Methane per population
Italy,ITA,1958,87598380.0,48930470,8544.0,17918010.0,47384944.0,144987090.0,1.7902623866069547,418061935680.0,0.00020953445536130087,,0.36619329428063946,0.9684138329347746
Italy,ITA,1959,94084600.0,49224670,9011.0,18637070.0,48901110.0,144340910.0,1.9113302333971969,443563501370.0,0.00021211077942483598,,0.37861239090074145,0.9934268731512065
Italy,ITA,1960,109203090.0,49517708,9430.0,19902862.0,50631024.0,163346670.0,2.205334099873928,466951986440.0,0.00023386363731430838,1.1632610995616803,0.4019342333049825,1.022483189246158
Italy,ITA,1961,124374900.0,49812724,10158.0,20907884.0,52203590.0,184332600.0,2.4968500016180606,505997650392.0,0.00024580133900551883,,0.4197297863092169,1.0479970940758028
Italy,ITA,1962,146254990.0,50162244,10882.0,21706022.0,53098260.0,207111650.0,2.9156389016408437,545865539208.0,0.0002679322644404378,,0.43271632744340544,1.0585303958889878
Italy,ITA,1963,164556240.0,50555130,11576.0,22172238.0,53502500.0,224231520.0,3.2549859925194533,585226184880.0,0.0002811840007359583,,0.4385754324041892,1.058300117119667
Italy,ITA,1964,175721070.0,50997780,11934.0,22898368.0,53773776.0,238225760.0,3.4456611640742008,608607506520.0,0.00028872642568076093,,0.4490071528603794,1.054433663583003
Italy,ITA,1965,189528380.0,51452860,12111.0,24376548.0,56481196.0,255339300.0,3.6835344041128133,623145587460.0,0.00030414783288851564,,0.473764684800806,1.0977270456880337
Italy,ITA,1966,213982260.0,51882570,12659.0,25289384.0,58417148.0,283582400.0,4.124357370885829,656781453630.0,0.00032580435823412825,,0.4874350673068046,1.1259493891686554
Italy,ITA,1967,234129740.0,52294440,13476.0,26176052.0,60405184.0,309035040.0,4.477144032902924,704719873440.0,0.00033223093150066223,,0.5005513396835304,1.155097635618624
Italy,ITA,1968,249172160.0,52661070,14513.0,27130486.0,62267200.0,324707700.0,4.731619771493439,764270108910.0,0.00032602630548428575,,0.515190557275042,1.1824142578189163
Italy,ITA,1969,269661000.0,53001508,15248.0,26749488.0,62272868.0,344857820.0,5.087798633955849,808166993984.0,0.0003336698999184056,,0.5046929608116056,1.174926343605167
Italy,ITA,1970,296364540.0,53324036,15492.0,26564484.0,59980050.0,348699520.0,5.557803989180414,826095965712.0,0.0003587531622244006,1.9891951762823052,0.49817091864539287,1.1248220220990024
Italy,ITA,1971,311049180.0,53636100,15683.0,26165662.0,63063212.0,367008930.0,5.799250504790617,841174956300.0,0.0003697794111324757,,0.4878367741129575,1.1757605791621688
Italy,ITA,1972,328237470.0,53995428,16035.0,25942870.0,63106428.0,380561280.0,6.078986354177987,865816687980.0,0.0003791073498084183,,0.4804641978206007,1.1687365085799486
Italy,ITA,1973,353349120.0,54379588,16950.0,26969690.0,64142492.0,407686980.0,6.497826353520736,921734016600.0,0.000383352587228362,,0.4959524518648431,1.1795325113533408
Italy,ITA,1974,358252930.0,54750684,17607.0,26738288.0,63780730.0,411081600.0,6.543350764348442,963995293188.0,0.00037163348465658213,,0.48836445586688926,1.1649302865330413
Italy,ITA,1975,341052450.0,55093990,17123.0,25653740.0,62858664.0,391752400.0,6.190374848508885,943374390770.0,0.00036152396475552676,,0.4656359069292313,1.1409350457282184
Italy,ITA,1976,365795460.0,55388904,18147.0,25759926.0,64350430.0,419558940.0,6.604128870287811,1005142440888.0,0.0003639240023302921,,0.4650737627883014,1.1617928023995565
Italy,ITA,1977,354417630.0,55649670,18599.0,25432844.0,64885404.0,409964500.0,6.368728332081753,1035028212330.0,0.00034242315888390523,,0.4570169778185567,1.1659620623087252
Italy,ITA,1978,371273820.0,55877016,19230.0,27096318.0,64897268.0,429534200.0,6.6444818742647245,1074515017680.0,0.00034552687853690715,,0.48492779213549986,1.1614304529075068
Italy,ITA,1979,385255520.0,56070680,20275.0,27633054.0,65508590.0,444663940.0,6.870890811383061,1136833037000.0,0.00033888487355773425,,0.49282537682796074,1.168321661160521
Italy,ITA,1980,386433020.0,56329480,20959.0,26220888.0,65471024.0,445588600.0,6.860227007243809,1180609571320.0,0.00032731652308048135,1.9815794494951429,0.46549139100875775,1.1622870298110333
Italy,ITA,1981,375300130.0,56532908,21041.0,26199090.0,64830108.0,435087600.0,6.638613566455842,1189508917228.0,0.00031550846283236736,,0.46343078618916966,1.146767613652565
Italy,ITA,1982,366879040.0,56585840,21123.0,24899176.0,64638700.0,425138560.0,6.483583878935083,1195262698320.0,0.0003069442730168576,,0.44002485427449695,1.142312281659157
Italy,ITA,1983,358409100.0,56607516,21345.0,23842658.0,62629320.0,414188960.0,6.331475488166625,1208287429020.0,0.00029662569633012996,,0.4211924437737208,1.106378170700866
Italy,ITA,1984,364601060.0,56620236,21868.0,24378688.0,65734024.0,423789600.0,6.439412580336119,1238171320848.0,0.00029446737608999993,,0.430564930884428,1.1609634407034262
Italy,ITA,1985,368982400.0,56636468,22469.0,24593626.0,65869024.0,429913180.0,6.5149260367013,1272564799492.0,0.00028995175738578933,,0.43423657704078583,1.163014332037796
Italy,ITA,1986,363187620.0,56639056,23106.0,24602848.0,65576376.0,423969340.0,6.41231767704603,1308702027936.0,0.0002775174273801623,,0.4343795560434482,1.1577942965716095
Italy,ITA,1987,380098560.0,56644530,23824.0,26119082.0,65482890.0,441875600.0,6.710242983744415,1349499282720.0,0.00028165895667160907,,0.4611051058239869,1.156032012270205
Italy,ITA,1988,385962240.0,56670880,24743.0,26247642.0,65806240.0,448557570.0,6.810591965397396,1402207583840.0,0.00027525328235854165,,0.46315924510083484,1.1612002495814429
Italy,ITA,1989,404741950.0,56711524,25454.0,26031438.0,65826216.0,467971520.0,7.136855465213737,1443535131896.0,0.00028038247290067324,,0.4590149614036117,1.1607202797089353
Italy,ITA,1990,439549820.0,56756560,26003.0,26393914.0,65655630.0,500357660.0,7.744476057040807,1475840829680.0,0.0002978300987209479,1.9314520764161938,0.4650372397481454,1.1567936816466677
Italy,ITA,1991,439094100.0,56794490,26570.363,26475566.0,64887870.0,497615900.0,7.731279918175161,1509050215699.87,0.0002909738161339821,,0.46616434094222875,1.1425029082926883
Italy,ITA,1992,439315300.0,56833184,26960.611,26025230.0,62934300.0,493930940.0,7.729908287383653,1532257365715.424,0.0002867111686520625,,0.4579231387071328,1.107351296735372
Italy,ITA,1993,431604830.0,56869456,26902.398,25827072.0,61618016.0,483973220.0,7.5893961426323475,1529924739355.488,0.0002821085370394248,,0.45414663365163893,1.0834993040904066
Italy,ITA,1994,425796800.0,56883820,27668.258,25255522.0,62216130.0,476640700.0,7.485376333727236,1573876207785.56,0.0002705402101472104,,0.4439842823495328,1.0937403641316634
Italy,ITA,1995,449826100.0,56885124,28666.352,26050688.0,62379388.0,504645100.0,7.907622738064173,1630688988147.648,0.00027585033275472835,,0.45795255715712246,1.096585251356752
Italy,ITA,1996,444029380.0,56898972,29231.275,26146916.0,63361040.0,499743040.0,7.803820779046764,1663229497749.3,0.00026696819687293025,,0.4595323093007726,1.1135709095060629
Italy,ITA,1997,449754140.0,56925810,29960.7,25833456.0,64076330.0,514248000.0,7.900706902545611,1705537115667.0,0.0002637023468258623,,0.45380919480987625,1.1256112122076085
Italy,ITA,1998,461945950.0,56938736,30649.629,26560344.0,63630900.0,537310200.0,8.11303485908082,1745151134128.944,0.0002647025469404807,,0.4664723150861656,1.1175327109474296
Italy,ITA,1999,466424930.0,56945064,31340.48,26351584.0,63896508.0,536643170.0,8.190787703741979,1784685639390.72,0.0002613485085021665,,0.46275448913359724,1.1220728103844084
Italy,ITA,2000,470487170.0,56966400,32716.98,25984404.0,64895120.0,538075900.0,8.259029357656443,1863768569472.0,0.0002524386223195553,1.8484094386091912,0.45613561678463094,1.1391823952364903
Italy,ITA,2001,470568100.0,56994990,33511.434,24906850.0,61351940.0,529920900.0,8.256306387631614,1909983845715.6602,0.0002463728167416415,,0.4370006907624688,1.0764444383620384
Italy,ITA,2002,477998980.0,57107576,33780.055,25900074.0,62187124.0,535613900.0,8.370150048042662,1929097058196.68,0.00024778378981451225,,0.4535313143040776,1.0889470076614702
Italy,ITA,2003,495961630.0,57425176,33917.8,25845892.0,60763010.0,552831100.0,8.636658423127862,1947735634532.8,0.0002546349829036041,,0.4500794564391061,1.0581249241621828
Italy,ITA,2004,501563230.0,57860664,34472.13,25804754.0,58482550.0,554425660.0,8.668466542312753,1994580331294.3198,0.00025146303817932786,,0.4459809517567928,1.0107479927987
Italy,ITA,2005,502255420.0,58199876,34872.125,24863576.0,58040210.0,550949700.0,8.629836599651862,2029553350856.5,0.00024747091264589876,,0.42721011982912127,0.9972565920930828
Italy,ITA,2006,496846750.0,58429904,35713.805,19763460.0,57093520.0,538028540.0,8.503295675447285,2086754197624.72,0.00023809548367773427,,0.33824221241232916,0.9771284238290038
Italy,ITA,2007,490566270.0,58778480,36310.734,19541890.0,57040284.0,540584450.0,8.34601830465844,2134289752204.3198,0.00022984989244939088,,0.33246674633301165,0.9704280205952927
Italy,ITA,2008,478868670.0,59224228,35942.938,18155210.0,56355810.0,522492160.0,8.08568868132819,2128692755101.864,0.00022495903593991646,,0.3065503867775195,0.9515668148515165
Italy,ITA,2009,424694430.0,59562844,34055.227,16643880.0,55745684.0,470165820.0,7.130190593316867,2028426173185.588,0.0002093714011454649,,0.27943393703631747,0.9359137384373386
Italy,ITA,2010,436117440.0,59822452,34765.938,16455438.0,55557990.0,476388400.0,7.290196663954864,2079783657239.976,0.0002096936565886663,1.3071361474570447,0.2750712725717094,0.9287146905981052
Italy,ITA,2011,424256260.0,60025950,35151.0,16296952.0,52139080.0,463172670.0,7.0678808082171125,2109972168450.0,0.00020107196973676746,,0.27149844358981406,0.8686089932770743
Italy,ITA,2012,403696900.0,60190150,34068.0,16704508.0,52607110.0,437333380.0,6.707025983487331,2050558030200.0,0.00019687172664927002,,0.2775289312287808,0.8740152666175446
Italy,ITA,2013,369679700.0,60312600,33094.0,16564246.0,51366416.0,402863460.0,6.129394189605489,1995985184400.0,0.00018521164530142892,,0.2746398928250482,0.8516697340190938
Italy,ITA,2014,349390340.0,60322790,32829.0,16349589.0,49520360.0,379780580.0,5.792012272641899,1980336872910.0,0.00017642975030131587,,0.27103502672870405,0.8209229049253193
Italy,ITA,2015,361163170.0,60232908,33118.0,16457526.0,48778604.0,393069120.0,5.996110465063383,1994793447144.0,0.00018105291578789128,,0.2732314700794456,0.8098331231160215
Italy,ITA,2016,358182560.0,60118628,33419.0,16462523.0,48828664.0,392793820.0,5.957929711902274,2009104429132.0,0.00017827971249595364,1.0082779086588602,0.2738339770495095,0.8122052286356235
Italy,ITA,2017,352735400.0,60004024,34027.336,16274291.0,49084412.0,389270620.0,5.878529079983036,2041777086000.0642,0.0001727590158683899,0.9771946976813998,0.2712199935124351,0.8180186715477615
Italy,ITA,2018,349005020.0,59877430,34364.168,15630720.0,49120044.0,388181100.0,5.828657308772271,2057638063928.24,0.00016961438754380058,0.9477005016223367,0.26104527198311617,0.8203432244837495
Japan,JPN,1950,102540984.0,84353060,3062.0,16773297.0,36828610.0,204471060.0,1.2156166474577212,258289069720.0,0.00039700086461715256,1.7080849243545853,0.19884633705048757,0.43660075876322685
Japan,JPN,1951,123457650.0,85683470,3389.0,17079166.0,39870700.0,227599840.0,1.4408572622000486,290381279830.0,0.00042515705582769214,,0.19932859862001387,0.4653254589245744
Japan,JPN,1952,130405976.0,86921760,3724.0,17391576.0,41754840.0,235560020.0,1.5002684713240966,323696634240.0,0.000402864788218071,,0.20008310922374328,0.48037269378806874
Japan,JPN,1953,145769800.0,88057140,3944.0,17711278.0,43893668.0,255641840.0,1.655400118604806,347297360160.0,0.00041972619640081286,,0.20113392281420905,0.4984680174713828
Japan,JPN,1954,142534100.0,89093016,4116.0,18039012.0,44824710.0,250672640.0,1.5998347165618458,366706853856.0,0.0003886867630130821,,0.20247391782089855,0.503122601663861
Japan,JPN,1955,141875000.0,90090280,4417.0,18375530.0,45916090.0,250818580.0,1.574809180302248,397928766760.0,0.0003565336609242128,,0.203967953035555,0.5096675246208581
Japan,JPN,1956,160635760.0,91021560,4699.0,18721574.0,48880120.0,273548930.0,1.7648100076509345,427710310440.0,0.00037557139979802823,,0.20568285140355758,0.5370169441174157
Japan,JPN,1957,188066740.0,91837660,4999.0,19077892.0,52163964.0,306427650.0,2.0478172026595627,459096462340.0,0.00040964536960583366,,0.20773495317716065,0.5680018850654514
Japan,JPN,1958,181160880.0,92671300,5243.0,19445228.0,52810984.0,297849200.0,1.9548757813907867,485875625900.0,0.00037285443093472946,,0.2098300984231364,0.569874211325405
Japan,JPN,1959,192619980.0,93575980,5665.0,19824332.0,54523644.0,314294620.0,2.0584340126600864,530107926700.0,0.00036335993162578753,,0.21185278529810747,0.5826670904221362
Japan,JPN,1960,232499630.0,94464840,6354.0,20820250.0,58007130.0,358543780.0,2.4612292785336853,600229593360.0,0.0003873511612423175,2.4766494724781487,0.22040210939858682,0.6140605329983092
Japan,JPN,1961,282786880.0,95355464,7055.0,21257336.0,61433920.0,407186700.0,2.9656075083437274,672732798520.0,0.00042035542286941567,,0.2229272986391215,0.6442621893172268
Japan,JPN,1962,292864450.0,96267890,7614.0,21989330.0,62399044.0,416787360.0,3.0421820816889205,732983714460.0,0.000399551100825968,,0.2284181153238115,0.6481812783057778
Japan,JPN,1963,324835460.0,97246710,8176.0,22556790.0,64285316.0,445826050.0,3.3403233898606954,795089100960.0,0.0004085522737109461,,0.2319542738258189,0.6610538906663269
Japan,JPN,1964,358891070.0,98319340,9035.0,22952548.0,66560244.0,479254750.0,3.6502591453522775,888315236900.0,0.00040401318708935003,,0.23344896334739432,0.6769801750093115
Japan,JPN,1965,386471200.0,99468750,9459.0,23508966.0,68743080.0,508841300.0,3.8853529374803646,940874906250.0,0.0004107572616006306,,0.23634524410933083,0.6911022808671065
Japan,JPN,1966,419245120.0,100466904,10370.0,24248988.0,70994400.0,539281600.0,4.172967448066281,1041841794480.0,0.00040240766133715336,,0.24136294674711983,0.7066446478732937
Japan,JPN,1967,489307420.0,101527860,11400.0,25198264.0,74858730.0,614499460.0,4.819439905460432,1157417604000.0,0.00042275788644389757,,0.24819063457064888,0.7373220513069023
Japan,JPN,1968,561912500.0,102819280,12725.0,25924562.0,80015990.0,688823400.0,5.465049940050154,1308375338000.0,0.00042947347269549346,,0.25213716727057417,0.7782197074323026
Japan,JPN,1969,653215400.0,104102070,14145.0,26299880.0,80073370.0,779423100.0,6.274758993745273,1472523780150.0,0.0004436026153231017,,0.2526355143562467,0.7691813428878024
Japan,JPN,1970,767963140.0,105416840,15484.0,24958710.0,78075960.0,888609400.0,7.285013855471289,1632274350560.0,0.000470486557444542,5.154559225103694,0.23676207710267164,0.7406402999748427
Japan,JPN,1971,796544260.0,106789360,16004.0,25261056.0,73257120.0,906787260.0,7.459022696643186,1709056917440.0,0.0004660724004400891,,0.23655030800821356,0.6859964326033979
Japan,JPN,1972,852170240.0,108220400,17110.0,26408824.0,69955190.0,953883650.0,7.874395585305543,1851651044000.0,0.0004602218343252801,,0.24402814996063588,0.6464140771980145
Japan,JPN,1973,914265200.0,109679470,18226.0,27965792.0,69086984.0,1016239940.0,8.335791556979624,1999018020220.0,0.00045735715774056977,,0.25497745384801734,0.629898959212695
Japan,JPN,1974,914306240.0,111100024,17765.0,27184588.0,67584750.0,1011310600.0,8.229577340145308,1973691926360.0,0.0004632466839372535,,0.244685707718659,0.6083234509472293
Japan,JPN,1975,868510700.0,112411640,18082.0,25753710.0,65495412.0,957085200.0,7.72616341154706,2032627274480.0,0.0004272847810832353,,0.22910180831807098,0.5826390576634235
Japan,JPN,1976,907144500.0,113624870,18600.0,26255594.0,66544556.0,994790660.0,7.983679101239016,2113422582000.0,0.0004292300592063987,,0.23107259880693373,0.585651327917911
Japan,JPN,1977,933237700.0,114761520,19230.0,26771116.0,66845744.0,1019233400.0,8.131974027531179,2206864029600.0,0.0004228795646142059,,0.23327606675129434,0.582475240829853
Japan,JPN,1978,901590100.0,115809520,20060.0,26845820.0,63277710.0,983640600.0,7.7851121393129,2323138971200.0,0.00038809133296674475,,0.2318101309805964,0.5463947178090368
Japan,JPN,1979,953071360.0,116765510,20982.0,27472818.0,63195188.0,1030280260.0,8.16226777924406,2449973930820.0,0.00038901285765151366,,0.23528195954438944,0.5412145076058846
Japan,JPN,1980,944868600.0,117624200,21404.0,25723208.0,62627244.0,1019442370.0,8.032943900999964,2517628376800.0,0.00037530106059614857,4.845166182313423,0.21868975942025534,0.5324350261255762
Japan,JPN,1981,926835500.0,118385730,21924.0,25474896.0,62020012.0,999503400.0,7.828946106933665,2595488744520.0,0.0003570947868515629,,0.21518552953975112,0.5238808089454701
Japan,JPN,1982,897407740.0,119098140,22440.0,26937724.0,61757816.0,970873300.0,7.535027331241277,2672562261600.0,0.0003357855316952441,,0.22618089585614015,0.518545596094112
Japan,JPN,1983,880909440.0,119793750,22805.0,27361030.0,61623410.0,952856260.0,7.35355091563625,2731896468750.0,0.0003224534494907367,,0.2284011478061251,0.5144125632597694
Japan,JPN,1984,937069900.0,120470740,23548.0,28170698.0,62185400.0,1012098240.0,7.778402456895343,2836844985520.0,0.00033032115070899196,,0.23383850717609936,0.5161867520694237
Japan,JPN,1985,912400830.0,121119020,24437.0,28455202.0,62071770.0,984253600.0,7.533092903162526,2959785491740.0,0.00030826586336958405,,0.23493586721557028,0.5124857351058488
Japan,JPN,1986,912260000.0,121710300,24992.0,28999494.0,61488932.0,983976450.0,7.495339342685048,3041783817600.0,0.0002999095447617257,,0.23826655591186613,0.5052072996287085
Japan,JPN,1987,902530300.0,122268890,25904.0,28881522.0,58660436.0,969956900.0,7.381520352397081,3167253326560.0,0.0002849567770381826,,0.2362131691880085,0.47976583413818513
Japan,JPN,1988,985464300.0,122798300,27393.0,29706998.0,57843680.0,1053351500.0,8.02506467923416,3363813831900.0,0.00029296041613675606,,0.24191701350914466,0.47104626041239983
Japan,JPN,1989,1021681800.0,123270650,28601.0,30756628.0,57399080.0,1087596900.0,8.288118866899785,3525663860650.0,0.00028978423365965474,,0.2495048740312475,0.4656346015860223
Japan,JPN,1990,1158129400.0,123686320,29949.0,29237506.0,56400690.0,1219963900.0,9.36343970780277,3704281597680.0,0.00031264615539092357,5.089005461061594,0.23638431477304847,0.45599780153536784
Japan,JPN,1991,1169777700.0,124073990,30837.432,28699842.0,56107200.0,1233736600.0,9.428065463196598,3826123229593.68,0.0003057344549052138,,0.23131231614297243,0.45220759000335203
Japan,JPN,1992,1179504300.0,124444696,30977.814,29011278.0,55533644.0,1241332500.0,9.478140394187632,3855024645974.544,0.0003059654368829134,,0.23312586982413458,0.44625159436284856
Japan,JPN,1993,1172487300.0,124779576,30920.66,28923480.0,54614584.0,1231806300.0,9.396468056599263,3858266844440.16,0.00030388963419924613,,0.23179658824934618,0.43768848837889945
Japan,JPN,1994,1227513600.0,125119260,31135.428,30415064.0,54310030.0,1289497300.0,9.81074856101291,3895641711143.28,0.00031509920342231713,,0.2430885860418292,0.43406610620938774
Japan,JPN,1995,1239909400.0,125433970,31887.277,30444390.0,52778330.0,1298363500.0,9.884957001679847,3999747746599.69,0.0003099968994429925,,0.24271248051863462,0.420765841980446
Japan,JPN,1996,1252447000.0,125726220,32784.156,31308240.0,50737530.0,1309919600.0,9.96170090852966,4121828009770.3203,0.0003038571713888154,,0.24901917833845638,0.4035556783620791
Japan,JPN,1997,1245139500.0,126027980,33038.293,31537668.0,48361588.0,1298291500.0,9.87986556636074,4163749329438.1396,0.0002990428581271054,,0.2502433824615772,0.3837369130251869
Japan,JPN,1998,1205249900.0,126308390,32558.188,24118086.0,45722492.0,1247109800.0,9.542120677810873,4112372307597.32,0.00029307898454947407,,0.19094603295948906,0.36199093346055633
Japan,JPN,1999,1241835500.0,126555064,32394.516,23844662.0,44367508.0,1282995200.0,9.812610106222222,4099690045629.024,0.00030290960686747784,,0.188413337612472,0.350578685654175
Japan,JPN,2000,1264594600.0,126803864,33210.81,24903554.0,43205376.0,1310096800.0,9.972839628924872,4211259034569.84,0.00030028896100170016,4.9682302594015795,0.19639428337925097,0.3407260207780419
Japan,JPN,2001,1249988500.0,127065736,33246.39,24114862.0,41775316.0,1290548200.0,9.837337266121844,4224477014693.04,0.0002958918928076656,,0.189782570495637,0.32876932299042444
Japan,JPN,2002,1279362300.0,127301740,33195.402,24166904.0,40802864.0,1315997200.0,10.049841424005674,4225832434599.4805,0.00030274799576175253,,0.1898395418632927,0.32052086640763905
Japan,JPN,2003,1287691900.0,127502350,33619.95,24000994.0,39968420.0,1322618000.0,10.099358168692577,4286622631882.4995,0.00030039777479420936,,0.18823962068150116,0.31347202620187
Japan,JPN,2004,1283076600.0,127671290,34313.56,23823266.0,39636984.0,1316040200.0,10.049844409028843,4380856469692.4,0.00029288259245117217,,0.18659845921506707,0.3104612164567304
Japan,JPN,2005,1290599400.0,127798376,34857.754,23484502.0,39082170.0,1324220500.0,10.09871518242141,4454764352207.504,0.00028971215937841007,,0.183762131687808,0.3058111630463911
Japan,JPN,2006,1267624000.0,127902170,35333.113,22852180.0,38756004.0,1299468300.0,9.910887360237906,4519181825555.21,0.00028049856122889334,,0.1786692125708266,0.30301287304195074
Japan,JPN,2007,1303362000.0,128006424,35892.71,22808586.0,38527820.0,1336388000.0,10.182004615643352,4594497454769.04,0.0002836789034777077,,0.17818313555888413,0.3009834881411889
Japan,JPN,2008,1232480800.0,128077630,35496.227,21799322.0,37477970.0,1265743600.0,9.62292009931789,4546272628102.01,0.0002710969844574718,,0.17020397707234278,0.292619171669557
Japan,JPN,2009,1163375100.0,128117040,33590.01,21022466.0,36086652.0,1194494300.0,9.080564927194697,4303452654770.4004,0.00027033528502059677,,0.16408797768040848,0.28166941727657774
Japan,JPN,2010,1215058000.0,128105430,35011.402,21459346.0,36323388.0,1246704300.0,9.484828238740544,4485150708112.86,0.0002709068388275495,3.641785646216903,0.16751316474250935,0.2835429224194478
Japan,JPN,2011,1265034900.0,128007256,34979.0,20861124.0,35228016.0,1297356800.0,9.88252494061743,4477565807624.0,0.00028252737186933386,,0.1629682929848914,0.27520327441438164
Japan,JPN,2012,1306182500.0,127853690,35580.0,20676638.0,34406972.0,1338280600.0,10.216228409207432,4549034290200.0,0.0002871340193706417,,0.1617210891605866,0.26911207646803154
Japan,JPN,2013,1315568800.0,127678920,36354.0,20959530.0,34266750.0,1349983500.0,10.303727506467004,4641639457680.0,0.00028342761474575023,,0.1641581084802409,0.26838220436075116
Japan,JPN,2014,1264413200.0,127476730,36537.0,20599598.0,33060452.0,1298263300.0,9.918776548472808,4657617284010.0,0.0002714721117900432,,0.16159496717557784,0.2593449957494203
Japan,JPN,2015,1223605100.0,127250936,37031.0,20172548.0,32289920.0,1257564400.0,9.615686441787744,4712229411016.0,0.0002596658594633616,,0.15852573375177373,0.2537499606289733
Japan,JPN,2016,1203888100.0,126993860,37465.0,19731974.0,31985660.0,1238629200.0,9.479892177464327,4757824964900.0,0.0002530332891355753,3.3889248424805745,0.1553773859618095,0.2518677674652932
Japan,JPN,2017,1188359000.0,126662460,38414.863,19799484.0,32071254.0,1225830100.0,9.382093163199261,4865721048142.9795,0.0002442308114752163,3.2921507558979637,0.1563169071562324,0.25320251951525335
Japan,JPN,2018,1143411800.0,126255870,38673.81,19421740.0,31414562.0,1181008900.0,9.056306055314497,4882795527764.699,0.00023417155060012187,3.104860601778447,0.15382841209679993,0.24881664511915366
Mexico,MEX,1950,30507610.0,27600140,3510.0,8521298.0,36596404.0,189087180.0,1.1053425815956006,96876491400.0,0.000314912416409003,0.5081830375168741,0.3087411150813003,1.3259499408336335
Mexico,MEX,1951,34889400.0,28328022,3673.0,8854419.0,38340500.0,189439520.0,1.2316214665464464,104048824806.0,0.0003353175786949214,,0.3125674994180674,1.3534478333856137
Mexico,MEX,1952,37212196.0,29061668,3706.0,9336527.0,39939560.0,194234300.0,1.28045630415983,107702541608.0,0.0003455089865514922,,0.3212660402011337,1.3743037736168482
Mexico,MEX,1953,36706536.0,29822098,3602.0,9934130.0,41176384.0,191996780.0,1.2308502238843155,107419196996.0,0.0003417129994126362,,0.3331130492562931,1.3807339778710404
Mexico,MEX,1954,36270190.0,30616898,3851.0,10613735.0,42459388.0,196258830.0,1.1846461388740297,117905674198.0,0.00030762039441029076,,0.34666265014829395,1.3867958798438693
Mexico,MEX,1955,39661988.0,31452140,4060.0,11341852.0,44244736.0,199428300.0,1.2610266900757787,127695688400.0,0.00031059770691521644,,0.3606066868581915,1.4067321333301963
Mexico,MEX,1956,42134116.0,32325944,4213.0,12084988.0,46144310.0,202760000.0,1.3034148670182686,136189202072.0,0.000309379270595364,,0.3738479532105853,1.427469836611732
Mexico,MEX,1957,49277788.0,33239524,4403.0,12809651.0,48500804.0,210859710.0,1.4825058264973952,146353624172.0,0.0003367035717686566,,0.38537408056745937,1.459130521845018
Mexico,MEX,1958,54008100.0,34180100,4501.0,13482350.0,50582196.0,216243420.0,1.5801036275493636,153844630100.0,0.0003510561269827513,,0.39445027954862627,1.4798726744509232
Mexico,MEX,1959,58286970.0,35179436,4497.0,14069593.0,52628668.0,221934670.0,1.656847767542379,158201923692.0,0.00036843401546417145,,0.39993799218384285,1.4960065874848023
Mexico,MEX,1960,63052290.0,36268050,4723.0,14537887.0,54985376.0,223809150.0,1.7385078602240815,171294000150.0,0.0003680939784510018,0.6716501904413321,0.40084556517375486,1.5160830538173407
Mexico,MEX,1961,65239908.0,37439316,4807.0,14881747.0,55522944.0,203941550.0,1.7425507453181035,179970792012.0,0.0003625027554229464,,0.3974898205939446,1.4830117088677581
Mexico,MEX,1962,63743710.0,38683280,4881.0,15477316.0,57265244.0,192667600.0,1.6478362227815222,188813089680.0,0.00033760217635351816,,0.40010350725171184,1.4803616446175194
Mexico,MEX,1963,66292190.0,39982116,5118.0,16520536.0,59273856.0,191660510.0,1.6580460623944966,204628469688.0,0.00032396366986996806,,0.41319814088879137,1.4825092298766778
Mexico,MEX,1964,74200130.0,41333880,5555.0,17390756.0,62204372.0,198007520.0,1.7951406933005079,229609703400.0,0.00032315764055814724,,0.4207385321678004,1.504924580029748
Mexico,MEX,1965,75167900.0,42737996,5737.0,18299316.0,64751400.0,199438610.0,1.7588073151581558,245187883052.0,0.0003065726538536092,,0.42817440480831154,1.5150780584096644
Mexico,MEX,1966,80844570.0,44180444,5950.0,19202140.0,68201470.0,205901890.0,1.8298722846696607,262873641800.0,0.00030754156044868246,,0.43462985568909174,1.5437026843822574
Mexico,MEX,1967,90005530.0,45656964,6132.0,19863858.0,71047430.0,218423970.0,1.9713428602041958,279968503248.0,0.0003214844847038806,,0.4350674302391197,1.556113761747277
Mexico,MEX,1968,93887230.0,47170340,6432.0,20664716.0,72924970.0,221527700.0,1.9903869677428656,303399626880.0,0.0003094507101590276,,0.4380870691201293,1.5459920365212547
Mexico,MEX,1969,102176184.0,48714396,6629.0,21315058.0,74547680.0,223271660.0,2.097453574093375,322927731084.0,0.00031640572847991774,,0.4375515196780845,1.5303008170315813
Mexico,MEX,1970,113950680.0,50289304,6873.0,22100504.0,77846550.0,240327400.0,2.265902904522202,345638386392.0,0.00032968178444961477,0.7648355737501137,0.4394672871193445,1.5479742968803067
Mexico,MEX,1971,126186810.0,51897680,6912.0,22077366.0,79627510.0,254394620.0,2.4314537759684054,358716764160.0,0.00035177282638431794,,0.42540179060027344,1.534317333645743
Mexico,MEX,1972,132271256.0,53543430,7256.0,22706386.0,81221530.0,266927920.0,2.470354551436096,388511128080.0,0.0003404568014658346,,0.4240741767944265,1.516928033934322
